x,vx
1.70965,1.22184
4.16676,1.24189
1.41786,1.18673
4.30165,1.21771
1.54704,1.1912
4.23105,1.21858
1.34113,1.19397
4.34769,1.20761
1.74391,1.22926
4.15549,1.25326
1.44512,1.18598
4.28495,1.21717
1.5868,1.19669
4.21349,1.22148
1.35672,1.1921
4.33822,1.2112
1.66848,1.21231
4.18078,1.23335
1.39418,1.18849
4.31662,1.21767
1.50902,1.18769
4.25104,1.21905
1.32922,1.1956
4.35507,1.20294
1.77858,1.2361
4.2639,0.946457
1.15466,1.21344
4.35048,0.978845
1.26792,1.20279
4.29081,0.94171
1.03681,1.20617
4.41007,1.02106
1.31457,1.19578
4.26849,0.934358
1.09152,1.21208
4.3836,1.00353
1.21219,1.20978
4.31515,0.953129
1.00088,1.19982
4.4289,1.03133
1.33452,1.19287
4.26492,0.939143
1.12359,1.21386
4.36794,0.991981
1.24096,1.2066
4.30254,0.946544
1.01516,1.20238
4.4206,1.02739
1.29247,1.19905
4.27785,0.936213
1.06296,1.20935
4.3982,1.01366
1.18414,1.21247
4.33118,0.963791
0.99015,1.19776
4.43542,1.0333
1.34164,1.19192
4.26429,0.942711
1.13931,1.21374
4.35937,0.985573
1.25497,1.20462
4.29663,0.943938
1.02508,1.20414
4.41559,1.02451
1.3036,1.19736
4.2716,0.933578
1.07715,1.21081
4.39115,1.00884
1.19788,1.21128
4.32221,0.957324
0.994578,1.19865
4.43218,1.03236
1.32519,1.19417
4.26635,0.93636
1.10711,1.21333
4.37576,0.997799
1.2267,1.20823
4.30845,0.94938
1.00778,1.20105
4.4247,1.02928
1.28043,1.20089
4.28445,0.939098
1.04902,1.20792
4.40435,1.01749
1.16966,1.21307
4.34116,0.971668
0.983791,1.19651
4.43789,1.03339
1.34495,1.19152
4.24777,0.74012
0.737383,1.16021
4.3476,0.831154
0.887523,1.17488
4.26287,0.742101
0.617527,1.16314
4.43341,0.918578
0.95763,1.18938
4.2484,0.732715
0.673344,1.16147
4.39714,0.883377
0.809489,1.16363
4.29958,0.779484
0.566572,1.16312
4.46138,0.943283
0.986842,1.19541
4.247,0.735131
0.704299,1.16066
4.37336,0.858718
0.848625,1.16829
4.279,0.757866
0.591664,1.16341
4.4502,0.934089
0.924273,1.18228
4.25376,0.735099
0.644083,1.1622
4.41766,0.904078
0.77297,1.1611
4.32079,0.801877
0.546207,1.16264
4.466,0.94542
0.999534,1.19776
4.24688,0.737029
0.71993,1.16023
4.3606,0.845152
0.868679,1.17157
4.27011,0.748899
0.604439,1.16337
4.44256,0.927143
0.941429,1.18584
4.25071,0.733483
0.658554,1.16176
4.4083,0.894798
0.791014,1.16222
4.31009,0.790538
0.556605,1.16285
4.46479,0.945495
0.972509,1.1925
4.24765,0.733862
0.689038,1.16113
4.38631,0.87231
0.82827,1.16555
4.28917,0.768482
0.578846,1.16335
4.45662,0.939605
0.906162,1.17853
4.25743,0.737556
0.630798,1.16268
4.42593,0.911814
0.755574,1.16052
4.33424,0.816651
0.53592,1.16227
4.4652,0.943247
1.00513,1.19876
4.18591,0.573818
0.349331,1.13558
4.30189,0.702529
0.467983,1.15465
4.20787,0.592544
0.234319,1.10946
4.42631,0.843263
0.517599,1.15914
4.18791,0.572106
0.288158,1.12212
4.36374,0.775143
0.410612,1.14703
4.24931,0.640405
0.185626,1.09863
4.45339,0.868913
0.537472,1.16016
4.18163,0.566645
0.318463,1.12913
4.33232,0.738379
0.439481,1.15114
4.22529,0.612207
0.208709,1.10363
4.44619,0.862916
0.494107,1.15732
4.19718,0.58126
0.259942,1.11556
4.39657,0.811656
0.381534,1.14187
4.27489,0.670558
0.165454,1.0944
4.45925,0.873387
0.546135,1.16048
4.18247,0.568709
0.33357,1.13242
4.31643,0.719762
0.454105,1.15312
4.21478,0.600138
0.221954,1.10658
4.4382,0.855173
0.506718,1.15837
4.19239,0.576497
0.273862,1.11879
4.37988,0.793299
0.396159,1.14459
4.26158,0.654818
0.175196,1.09639
4.4563,0.871113
0.527572,1.15969
4.1846,0.569152
0.302984,1.12556
4.34771,0.756387
0.424779,1.14911
4.23719,0.626127
0.196658,1.10102
4.44983,0.866024
0.481079,1.15606
4.20203,0.586293
0.246938,1.1125
4.41212,0.82858
0.365328,1.13869
4.28827,0.686393
0.156368,1.09273
4.46199,0.875418
0.550201,1.16057
4.10781,0.432525
10.0785,1.11638
4.27752,0.632532
10.1963,1.09317
4.14853,0.476805
9.9399,1.11252
4.40808,0.784172
10.2558,1.08186
4.11567,0.43959
10.0132,1.11965
4.35067,0.720377
10.1386,1.1062
4.20681,0.54585
9.86841,1.09782
4.43966,0.815267
0.0268282,1.07949
4.10606,0.429309
10.0464,1.11921
4.31558,0.678579
10.167,1.09996
4.17476,0.507496
9.90255,1.10572
4.42417,0.800167
10.2256,1.08713
4.13024,0.455857
9.9771,1.11731
4.38451,0.758421
10.1097,1.11204
4.24022,0.586734
9.83645,1.08984
4.44527,0.820091
0.0422838,1.07879
4.1069,0.430876
10.0626,1.11811
4.29638,0.65543
10.1815,1.09654
4.16076,0.491068
9.92033,1.10909
4.41652,0.792656
10.2405,1.0844
4.12256,0.447236
9.99503,1.11878
4.36735,0.739383
10.1247,1.10893
4.22233,0.564723
9.85198,1.09371
4.4445,0.819764
0.0111146,1.08043
4.11026,0.43373
10.0301,1.11965
4.33431,0.701025
10.1529,1.10338
4.19031,0.525908
9.88574,1.10208
4.4313,0.807142
10.2109,1.08996
4.13922,0.466102
9.95915,1.11543
4.39795,0.77319
10.0941,1.11441
4.25906,0.609915
9.82144,1.08587
4.44504,0.819376
0.0503332,1.07858
4.03399,0.319512
9.80097,1.07684
4.23156,0.55145
9.93329,1.10744
4.08198,0.37188
9.63412,1.04371
4.36474,0.711204
9.96248,1.1118
4.05184,0.338263
9.71741,1.05608
4.31026,0.647826
9.87792,1.09648
4.14209,0.44271
9.56003,1.04238
4.39686,0.746193
9.97394,1.11301
4.04267,0.328448
9.7602,1.0663
4.27463,0.604742
9.90783,1.10281
4.10817,0.402372
9.59644,1.04186
4.38034,0.728309
9.95011,1.11023
4.06398,0.351473
9.67463,1.04821
4.34129,0.684382
9.84099,1.08732
4.18609,0.495613
9.53319,1.04347
4.4096,0.758888
9.97831,1.1135
4.03775,0.323313
9.78082,1.07158
4.25387,0.579156
9.92137,1.10535
4.09458,0.38637
9.61516,1.04258
4.3728,0.720042
9.95649,1.11111
4.05705,0.343882
9.69546,1.05173
4.32681,0.667464
9.86017,1.0921
4.16152,0.466005
9.54509,1.04279
4.4046,0.75412
9.96837,1.11242
4.04796,0.334163
9.73927,1.06117
4.29269,0.626738
9.89387,1.10013
4.12444,0.421589
9.57784,1.04196
4.38864,0.737446
9.94249,1.10904
4.07159,0.360041
9.65377,1.04543
4.35415,0.699158
9.82116,1.08226
4.20909,0.523739
9.52341,1.0441
4.41333,0.762374
9.98049,1.11372
3.96358,0.227158
9.13469,1.01154
4.18687,0.481295
9.28769,1.03289
4.00635,0.271014
8.99346,0.995354
4.33162,0.656873
9.34981,1.04005
3.9673,0.230219
9.05391,1.00063
4.26356,0.575408
9.21635,1.0234
4.09973,0.376702
8.96459,0.994027
4.39659,0.728854
9.37187,1.04198
3.95897,0.221885
9.09389,1.0057
4.22646,0.529731
9.25358,1.02843
4.05292,0.322194
8.976,0.994474
4.37074,0.701412
9.31914,1.03665
3.98422,0.247647
9.01818,0.997169
4.29349,0.611689
9.17568,1.01762
4.14404,0.429764
8.95419,0.993488
4.41247,0.744739
9.37858,1.04246
3.9608,0.22401
9.11401,1.00847
4.20757,0.506555
9.27109,1.03065
4.02948,0.295918
8.98423,0.994853
4.35185,0.680252
9.33504,1.03844
3.97584,0.239019
9.03476,0.99868
4.27874,0.593892
9.19596,1.02049
4.12222,0.40353
8.95921,0.993754
4.40719,0.739608
9.36222,1.04125
3.961,0.223802
9.07386,1.00312
4.24468,0.552251
9.23581,1.02613
4.0768,0.349649
8.96997,0.994238
4.38488,0.716609
9.30354,1.03489
3.99295,0.256803
9.00513,0.996185
4.31235,0.63424
9.1552,1.01451
4.16609,0.456267
8.94982,0.993258
4.41567,0.747756
9.38179,1.04271
3.83661,0.0912464
8.68492,0.955552
4.10682,0.374481
8.86495,0.984818
3.94046,0.190572
8.48669,0.896748
4.26416,0.564946
8.92938,0.988591
3.87837,0.12907
8.58101,0.926668
4.1992,0.485553
8.78237,0.973842
4.02035,0.275035
8.41133,0.877194
4.29767,0.604984
8.95808,0.989662
3.8538,0.106423
8.6335,0.942606
4.15136,0.427797
8.82846,0.981002
3.98056,0.232514
8.44764,0.885914
4.2897,0.595667
8.89877,0.98722
3.90567,0.155421
8.53119,0.910594
4.23327,0.527194
8.73255,0.964948
4.0633,0.323152
8.37793,0.869962
4.29072,0.596354
8.97136,0.99016
3.84181,0.0957338
8.65994,0.949531
4.12757,0.39926
8.84683,0.982946
3.96156,0.212541
8.46691,0.890974
4.27659,0.579895
8.91403,0.988066
3.89134,0.141397
8.55576,0.91855
4.21576,0.505696
8.75704,0.969386
4.04031,0.297042
8.39398,0.87343
4.29316,0.599435
8.94396,0.989111
3.86601,0.117565
8.60657,0.934608
4.17551,0.456889
8.80749,0.977996
4.00044,0.253739
8.42933,0.881378
4.29818,0.605736
8.88218,0.986131
3.92232,0.172038
8.50822,0.903266
4.2501,0.547862
8.70908,0.960643
4.08473,0.348184
8.36283,0.866828
4.28931,0.594508
8.97759,0.990417
3.79821,0.0488248
8.27678,0.844401
3.97292,0.216463
8.49661,0.896078
3.85917,0.102635
8.016,0.772098
4.00691,0.252086
8.56928,0.919417
3.81704,0.0651494
8.15317,0.813412
4.00345,0.248776
8.39295,0.869267
3.92006,0.161672
7.9126,0.735172
3.99135,0.235067
8.58948,0.925963
3.80396,0.0537246
8.21877,0.830256
3.9919,0.236606
8.44789,0.88218
3.89331,0.135031
7.95966,0.752145
3.99717,0.24148
8.53884,0.909495
3.83342,0.0795098
8.08355,0.794132
4.00969,0.25525
8.33641,0.857346
3.94361,0.185785
7.87112,0.719435
3.9813,0.22413
8.5985,0.928796
3.80089,0.0511011
8.24863,0.837841
3.98292,0.227084
8.47172,0.888609
3.87868,0.120878
7.98661,0.761698
4.00241,0.247182
8.55636,0.91522
3.82428,0.0714905
8.11861,0.804101
4.00655,0.251994
8.3652,0.86336
3.93145,0.173304
7.88998,0.726742
3.98756,0.230918
8.57941,0.922713
3.8096,0.0586388
8.1871,0.822232
3.99864,0.243726
8.42139,0.875612
3.90736,0.148942
7.9353,0.743437
3.99167,0.235501
8.5179,0.902742
3.84566,0.0904564
8.04752,0.782921
4.01106,0.256632
8.30616,0.850927
3.95827,0.201144
7.85716,0.713898
3.97471,0.216994
8.60297,0.930152
3.68635,-0.0515669
7.86946,0.714941
3.67547,-0.0611633
8.06528,0.784739
3.68103,-0.0563183
7.60373,0.612401
3.62258,-0.101361
8.12268,0.801328
3.68287,-0.0545917
7.73817,0.660243
3.65029,-0.0804818
7.9843,0.756977
3.67563,-0.0607228
7.48655,0.572024
3.57766,-0.134433
8.1413,0.806477
3.68487,-0.0528911
7.80693,0.688775
3.66468,-0.0694624
8.0274,0.772245
3.67861,-0.0583069
7.54181,0.591117
3.60181,-0.116823
8.09674,0.794088
3.68204,-0.0553967
7.67063,0.635506
3.63957,-0.088627
7.92866,0.737148
3.67891,-0.0584047
7.4337,0.551929
3.56283,-0.145098
8.14742,0.808142
3.68499,-0.0527123
7.83957,0.702893
3.67138,-0.0643241
8.04661,0.778749
3.67956,-0.0575094
7.57121,0.601138
3.61233,-0.109029
8.11077,0.798066
3.6821,-0.055263
7.70408,0.647411
3.64373,-0.0854687
7.95794,0.747612
3.67768,-0.059258
7.4593,0.561968
3.5683,-0.141167
8.13294,0.804136
3.68483,-0.0530102
7.77244,0.674123
3.65731,-0.0751017
8.00656,0.76494
3.67713,-0.0595076
7.51399,0.581721
3.59093,-0.124761
8.08135,0.789573
3.67935,-0.0575057
7.63723,0.623971
3.63231,-0.0940789
7.8988,0.726169
3.67739,-0.0596335
7.41333,0.543383
3.55625,-0.149818
8.14936,0.808687
3.48173,-0.201992
7.44834,0.553738
3.25121,-0.332806
7.62643,0.616244
3.41653,-0.241385
7.27054,0.468705
3.11128,-0.401548
7.67899,0.634608
3.46247,-0.213795
7.35206,0.51057
3.17493,-0.369906
7.54293,0.587261
3.33647,-0.287645
7.1836,0.423303
3.08547,-0.415098
7.69304,0.639767
3.47237,-0.20775
7.39814,0.532886
3.2095,-0.353154
7.58757,0.602699
3.38046,-0.262599
7.23099,0.448421
3.09302,-0.411036
7.65454,0.626007
3.44701,-0.223149
7.30909,0.488612
3.14133,-0.38632
7.49624,0.571341
3.29095,-0.312768
7.13584,0.398385
3.08935,-0.413265
7.69782,0.64155
3.47507,-0.206064
7.4225,0.543402
3.23029,-0.343077
7.60807,0.609861
3.39846,-0.252033
7.25141,0.458878
3.10167,-0.406562
7.667,0.630396
3.4564,-0.217485
7.32937,0.499018
3.15805,-0.378068
7.51981,0.579546
3.31244,-0.301108
7.15868,0.41021
3.08778,-0.413993
7.6869,0.6375
3.46769,-0.210613
7.37377,0.521293
3.19238,-0.361412
7.56542,0.595003
3.35974,-0.274492
7.2078,0.436188
3.08528,-0.415111
7.64182,0.621555
3.43318,-0.231469
7.28986,0.478698
3.12448,-0.394792
7.47265,0.562864
3.27123,-0.322974
7.11233,0.386451
3.08962,-0.413211
7.69919,0.642081
3.15371,-0.38368
6.99946,0.327996
2.79407,-0.560607
7.14636,0.400284
2.96772,-0.479269
6.82886,0.232813
2.62346,-0.620509
7.17641,0.416214
3.05871,-0.432366
6.91063,0.280438
2.70353,-0.592754
7.07874,0.36649
2.88676,-0.520515
6.78492,0.20639
2.57633,-0.636875
7.17475,0.415512
3.1073,-0.407054
6.95806,0.306771
2.74812,-0.577486
7.11447,0.384006
2.92904,-0.499167
6.79868,0.214713
2.59776,-0.629389
7.16672,0.410986
3.00844,-0.458332
6.8649,0.254093
2.66045,-0.607784
7.04256,0.349044
2.84232,-0.541137
6.77643,0.201146
2.5654,-0.640859
7.17508,0.415769
3.13081,-0.395092
6.97882,0.317721
2.77092,-0.569246
7.13213,0.392959
2.94839,-0.489209
6.8121,0.222765
2.60905,-0.625496
7.17554,0.415677
3.03397,-0.445342
6.88666,0.266747
2.68136,-0.600458
7.06068,0.357757
2.86525,-0.530895
6.78039,0.2036
2.56999,-0.639174
7.17558,0.415865
3.08392,-0.41915
6.93543,0.294332
2.72584,-0.585082
7.09667,0.375228
2.90838,-0.509749
6.79002,0.209496
2.58671,-0.633226
7.15692,0.405838
2.98758,-0.469014
6.8469,0.243502
2.64049,-0.614703
7.02126,0.338667
2.81859,-0.551004
6.77455,0.199933
2.56219,-0.642068
7.17568,0.416124
2.84902,-0.54205
6.58649,0.0621928
2.37177,-0.721556
6.64006,0.103038
2.63653,-0.620112
6.57679,0.0541966
2.18808,-0.787296
6.68573,0.136749
2.75557,-0.578917
6.58478,0.0605828
2.2603,-0.762722
6.61185,0.0817224
2.50198,-0.668138
6.57496,0.0524432
2.13933,-0.801526
6.70066,0.147488
2.8089,-0.558896
6.58272,0.0591816
2.31414,-0.743032
6.62265,0.0899414
2.56995,-0.642909
6.5757,0.0531987
2.16143,-0.795238
6.66101,0.118649
2.69959,-0.598313
6.58016,0.0569139
2.22116,-0.776532
6.59776,0.0708883
2.43392,-0.696564
6.57298,0.0507236
2.12456,-0.805704
6.70742,0.152346
2.83094,-0.549897
6.58444,0.0605644
2.34323,-0.732317
6.6301,0.0955521
2.6032,-0.631421
6.57836,0.0553057
2.17447,-0.791362
6.67239,0.126986
2.72794,-0.588591
6.58254,0.0587985
2.24012,-0.769856
6.60495,0.0764165
2.46784,-0.682079
6.57284,0.0507011
2.13086,-0.803896
6.69513,0.143496
2.78296,-0.568888
6.58339,0.0596069
2.28597,-0.753337
6.61829,0.0866181
2.53617,-0.655004
6.57592,0.0532762
2.14906,-0.798804
6.65038,0.110784
2.66986,-0.608598
6.57883,0.0558277
2.20461,-0.782094
6.59074,0.0654925
2.40211,-0.709772
6.573,0.0506539
2.1203,-0.806963
6.71037,0.154463
2.40362,-0.712924
6.29974,-0.203522
1.96734,-0.848593
6.26098,-0.24405
2.21766,-0.781567
6.41436,-0.0906594
1.75705,-0.897526
6.27468,-0.22901
2.32605,-0.742556
6.35404,-0.147778
1.85524,-0.871646
6.26637,-0.238667
2.08309,-0.820531
6.45314,-0.0564855
1.69181,-0.918149
6.28282,-0.22011
2.37129,-0.725594
6.33013,-0.171927
1.91029,-0.860248
6.25927,-0.246074
2.15161,-0.801904
6.4388,-0.0690103
1.71804,-0.909758
6.26979,-0.234425
2.27579,-0.760896
6.38056,-0.121822
1.80283,-0.884294
6.27987,-0.224398
2.02138,-0.836332
6.46362,-0.0473969
1.67676,-0.922985
6.28871,-0.213719
2.38748,-0.719309
6.3151,-0.187425
1.93848,-0.85459
6.2575,-0.247876
2.18584,-0.791831
6.42707,-0.0793167
1.73706,-0.903766
6.27467,-0.22911
2.30183,-0.751434
6.36694,-0.135023
1.82836,-0.877825
6.27241,-0.232291
2.05126,-0.828689
6.45959,-0.0508617
1.6842,-0.920592
6.2775,-0.225893
2.35008,-0.733625
6.34238,-0.159409
1.88196,-0.865963
6.26285,-0.242341
2.11663,-0.811637
6.44704,-0.0617972
1.70251,-0.914735
6.26503,-0.239617
2.2478,-0.771001
6.39489,-0.108381
1.77961,-0.890813
6.28939,-0.214315
1.99439,-0.842699
6.46525,-0.0460829
1.66991,-0.925157
6.29107,-0.211191
1.90381,-0.865548
6.17239,-0.35189
1.55114,-0.959605
6.00735,-0.550943
1.75008,-0.903263
6.33695,-0.173013
1.38518,-0.985985
5.96743,-0.598908
1.83232,-0.880735
6.2582,-0.255486
1.45904,-0.976809
6.07773,-0.465154
1.65267,-0.933618
6.39248,-0.119162
1.32637,-0.98928
5.97079,-0.594572
1.86962,-0.872539
6.21609,-0.301446
1.50502,-0.968523
6.04073,-0.509972
1.70317,-0.918011
6.36909,-0.141177
1.35412,-0.988113
5.97896,-0.585213
1.79239,-0.890844
6.29806,-0.213196
1.41907,-0.982518
6.1259,-0.407306
1.60096,-0.94802
6.41373,-0.0999406
1.30083,-0.990316
5.97054,-0.59475
1.88664,-0.868995
6.19406,-0.326553
1.52801,-0.964094
6.02312,-0.531647
1.72713,-0.910437
6.35382,-0.156146
1.36944,-0.987098
5.96879,-0.597415
1.81247,-0.885599
6.27847,-0.233816
1.43685,-0.980483
6.10144,-0.436633
1.62716,-0.941116
6.40313,-0.109425
1.31348,-0.989778
5.97016,-0.595478
1.85197,-0.876286
6.2387,-0.276365
1.48208,-0.972831
6.05889,-0.487948
1.67815,-0.92587
6.38128,-0.129592
1.34017,-0.988778
5.99346,-0.567752
1.77132,-0.89693
6.31685,-0.193574
1.40199,-0.984435
6.15053,-0.377856
1.57515,-0.954325
6.42351,-0.0913575
1.28903,-0.990788
5.97036,-0.594893
1.31306,-0.993691
6.10026,-0.44865
1.10646,-1.01369
5.94478,-0.637499
1.25281,-0.99686
6.27438,-0.249145
0.957875,-1.03365
5.87115,-0.720684
1.28811,-0.99483
6.1873,-0.345094
1.02507,-1.02488
6.01913,-0.547451
1.18836,-1.00304
6.30382,-0.218919
0.902429,-1.04006
5.85115,-0.741054
1.30174,-0.994253
6.1435,-0.396807
1.06479,-1.01945
5.98505,-0.589127
1.22551,-0.999119
6.29119,-0.2318
0.929751,-1.03698
5.9011,-0.688185
1.27323,-0.995539
6.23163,-0.294967
0.989885,-1.02938
6.05847,-0.499116
1.14764,-1.00806
6.30679,-0.216224
0.884307,-1.04161
5.84599,-0.746063
1.30776,-0.99395
6.1212,-0.423554
1.08565,-1.01665
5.96546,-0.612841
1.23987,-0.997825
6.28482,-0.238314
0.943622,-1.03533
5.88467,-0.706272
1.28114,-0.995122
6.20933,-0.319901
1.00621,-1.02729
6.03959,-0.522142
1.16815,-1.00547
6.30752,-0.215242
0.891969,-1.04101
5.85837,-0.733943
1.29504,-0.994572
6.1654,-0.370765
1.04479,-1.02219
6.00166,-0.568876
1.2082,-1.00077
6.29753,-0.225332
0.91527,-1.03867
5.92223,-0.663988
1.26344,-0.996109
6.25421,-0.270663
0.973203,-1.03166
6.07872,-0.474549
1.12705,-1.01091
6.30246,-0.220995
0.879512,-1.04204
5.8444,-0.747572
0.75567,-1.04595
6.05046,-0.524231
0.446634,-1.08006
5.90919,-0.695041
0.622712,-1.04485
6.19129,-0.356839
0.311194,-1.1109
5.87053,-0.738165
0.701978,-1.04349
6.13817,-0.418559
0.366777,-1.10021
5.96854,-0.625035
0.534804,-1.05814
6.21312,-0.333104
0.284785,-1.11443
5.85322,-0.75604
0.732033,-1.04475
6.09605,-0.468969
0.405251,-1.09073
5.93552,-0.66448
0.579897,-1.0498
6.20513,-0.341577
0.295812,-1.11307
5.89086,-0.715664
0.66329,-1.04295
6.16853,-0.382788
0.336754,-1.10627
6.00747,-0.577349
0.489426,-1.06894
6.21826,-0.327889
0.274263,-1.11567
5.84752,-0.761525
0.743375,-1.04538
6.0731,-0.496559
0.425734,-1.08555
5.92112,-0.681304
0.601975,-1.04673
6.1995,-0.347667
0.30263,-1.1122
5.88069,-0.726926
0.683026,-1.04309
6.15479,-0.398941
0.350899,-1.10345
5.98723,-0.602282
0.511653,-1.0635
6.21514,-0.331127
0.279409,-1.11509
5.86048,-0.748759
0.718411,-1.04397
6.11923,-0.441171
0.385297,-1.09578
5.95052,-0.646679
0.558102,-1.05344
6.21015,-0.336168
0.290173,-1.11376
5.89976,-0.70575
0.643132,-1.04369
6.18059,-0.369022
0.32297,-1.10882
6.02854,-0.551221
0.467811,-1.0745
6.22117,-0.324987
0.270559,-1.11609
5.84469,-0.764245
0.446044,-1.08375
6.00155,-0.608817
0.174784,-1.11943
5.8654,-0.769002
0.312199,-1.11477
6.12454,-0.461392
0.0629271,-1.09693
5.82747,-0.807964
0.383994,-1.09982
6.07084,-0.524276
0.116354,-1.10978
5.92657,-0.699579
0.239355,-1.12212
6.15082,-0.432326
0.00910035,-1.0849
5.81834,-0.816416
0.416427,-1.09155
6.03881,-0.563023
0.144219,-1.11517
5.89184,-0.739894
0.275447,-1.1196
6.13954,-0.444599
0.0361239,-1.09061
5.84599,-0.789597
0.34996,-1.10762
6.10078,-0.489026
0.0898855,-1.10364
5.96304,-0.655799
0.206507,-1.12203
6.15707,-0.426055
10.2412,-1.08132
5.81695,-0.817362
0.431567,-1.08763
6.02021,-0.585895
0.159393,-1.11769
5.87688,-0.756439
0.293258,-1.11757
6.13184,-0.453213
0.0496768,-1.09368
5.83759,-0.797896
0.366638,-1.10407
6.08648,-0.505792
0.103096,-1.10707
5.9441,-0.678597
0.222605,-1.12229
6.15487,-0.428107
10.2553,-1.08268
5.82081,-0.814341
0.400576,-1.09562
6.05548,-0.542751
0.1296,-1.11231
5.90988,-0.719316
0.257548,-1.12122
6.14569,-0.437853
0.0227161,-1.08775
5.85554,-0.779745
0.331875,-1.1112
6.11379,-0.473841
0.0764165,-1.10026
5.98279,-0.631814
0.190429,-1.12095
6.15453,-0.429634
10.2274,-1.08011
5.81639,-0.8177
10.1158,-1.08839
5.97358,-0.683421
9.89438,-1.13523
5.84358,-0.832602
10.0173,-1.10753
6.06245,-0.580188
9.77822,-1.15468
5.81037,-0.865086
10.0712,-1.09619
6.02502,-0.622771
9.8342,-1.14669
5.91171,-0.756474
9.95942,-1.12089
6.07699,-0.566623
9.733,-1.15892
5.80172,-0.872459
10.094,-1.09182
6.00037,-0.651778
9.86213,-1.14187
5.87654,-0.796745
9.98963,-1.11387
6.0706,-0.572325
9.75454,-1.15718
5.82076,-0.855597
10.0458,-1.10121
6.04761,-0.596602
9.80594,-1.15113
5.94391,-0.718713
9.92594,-1.12858
6.08032,-0.564733
9.7152,-1.15996
5.79743,-0.876038
10.1045,-1.0901
5.98689,-0.667697
9.87821,-1.13865
5.85955,-0.815474
10.0036,-1.11069
6.06704,-0.575632
9.76601,-1.15603
5.81551,-0.860425
10.059,-1.09861
6.03645,-0.609466
9.82016,-1.14895
5.92799,-0.73738
9.94262,-1.12484
6.07887,-0.565418
9.72396,-1.15949
5.80608,-0.86872
10.0829,-1.0939
6.01322,-0.636643
9.84822,-1.1444
5.8945,-0.77669
9.97469,-1.11732
6.07396,-0.569289
9.74296,-1.1582
5.83041,-0.846078
10.0313,-1.1043
6.05669,-0.586352
9.792,-1.15294
5.9595,-0.700167
9.91036,-1.1319
6.07809,-0.56841
9.70789,-1.16024
5.79521,-0.877894
9.73814,-1.16073
5.92376,-0.81774
9.51485,-1.16026
5.83415,-0.910499
9.63877,-1.16333
6.00426,-0.734024
9.36596,-1.17472
5.80205,-0.939803
9.69314,-1.16298
5.97085,-0.767107
9.44329,-1.16341
5.87334,-0.871483
9.58023,-1.16174
6.01507,-0.729006
9.29959,-1.18854
5.79526,-0.944262
9.71576,-1.1621
5.95056,-0.788393
9.47944,-1.16105
5.8513,-0.894011
9.61069,-1.16243
6.01158,-0.729207
9.33129,-1.18169
5.81553,-0.928037
9.6662,-1.16352
5.99008,-0.747275
9.40417,-1.16822
5.89754,-0.84602
9.54876,-1.16062
6.0148,-0.73339
9.27229,-1.19427
5.79497,-0.94323
9.72724,-1.16149
5.93742,-0.802745
9.49683,-1.16045
5.84239,-0.902784
9.62476,-1.1629
6.00865,-0.730711
9.34821,-1.17824
5.80789,-0.934973
9.67986,-1.16335
5.98115,-0.756315
9.4242,-1.16537
5.88483,-0.859578
9.5644,-1.16129
6.015,-0.73112
9.28567,-1.19151
5.79761,-0.943119
9.7045,-1.16253
5.96087,-0.777559
9.46155,-1.16211
5.8619,-0.883298
9.59531,-1.16208
6.01374,-0.728625
9.31459,-1.18524
5.82437,-0.919804
9.65256,-1.16355
5.9981,-0.739467
9.38433,-1.17139
5.91075,-0.831823
9.53278,-1.1603
6.01402,-0.736358
9.26077,-1.19644
5.79524,-0.942291
9.28097,-1.19416
5.91862,-0.969028
9.09118,-1.21431
5.85609,-1.01449
9.21283,-1.20686
5.97433,-0.936831
8.97955,-1.20433
5.83391,-1.02852
9.25293,-1.19966
5.95238,-0.945287
9.03387,-1.21078
5.88468,-0.994706
9.15544,-1.2131
5.99375,-0.932581
8.93574,-1.19797
5.82563,-1.03244
9.26576,-1.19725
5.93754,-0.954524
9.06166,-1.21311
5.86891,-1.00614
9.1851,-1.21007
5.98608,-0.932598
8.95614,-1.2009
5.84397,-1.02263
9.23635,-1.2028
5.96392,-0.940145
9.00578,-1.20773
5.90101,-0.982254
9.12306,-1.21435
5.99601,-0.9387
8.91768,-1.19542
5.82229,-1.03342
9.27334,-1.19573
5.92797,-0.961818
9.07559,-1.21401
5.86211,-1.01066
9.19977,-1.20838
5.98005,-0.934851
8.96765,-1.20261
5.83893,-1.02556
9.2448,-1.2012
5.95853,-0.942297
9.01948,-1.20941
5.89298,-0.988276
9.13955,-1.21406
5.99525,-0.935307
8.92596,-1.19656
5.82983,-1.03048
9.26022,-1.19831
